Date,^GSPC
1965-02-15,5760000
1965-02-16,5000000
1965-02-17,5510000
1965-02-18,6060000
1965-02-19,5560000
1965-02-23,5880000
1965-02-24,7160000
1965-02-25,6680000
1965-02-26,5800000
1965-03-01,5780000
1965-03-02,5730000
1965-03-03,6600000
1965-03-04,7300000
1965-03-05,6120000
1965-03-08,5250000
1965-03-09,5210000
1965-03-10,5100000
1965-03-11,5770000
1965-03-12,6370000
1965-03-15,6000000
1965-03-16,5480000
1965-03-17,5120000
1965-03-18,4990000
1965-03-19,5040000
1965-03-22,4920000
1965-03-23,4820000
1965-03-24,5420000
1965-03-25,5460000
1965-03-26,5020000
1965-03-29,4590000
1965-03-30,4270000
1965-03-31,4470000
1965-04-01,4890000
1965-04-02,5060000
1965-04-05,4920000
1965-04-06,4610000
1965-04-07,4430000
1965-04-08,5770000
1965-04-09,6580000
1965-04-12,6040000
1965-04-13,6690000
1965-04-14,6580000
1965-04-15,5830000
1965-04-19,5700000
1965-04-20,6480000
1965-04-21,5590000
1965-04-22,5990000
1965-04-23,5860000
1965-04-26,5410000
1965-04-27,6310000
1965-04-28,5680000
1965-04-29,5510000
1965-04-30,5190000
1965-05-03,5340000
1965-05-04,5720000
1965-05-05,6350000
1965-05-06,6340000
1965-05-07,5820000
1965-05-10,5600000
1965-05-11,5150000
1965-05-12,6310000
1965-05-13,6460000
1965-05-14,5860000
1965-05-17,4980000
1965-05-18,5130000
1965-05-19,5860000
1965-05-20,5750000
1965-05-21,4660000
1965-05-24,4790000
1965-05-25,4950000
1965-05-26,5330000
1965-05-27,5520000
1965-05-28,4270000
1965-06-01,4830000
1965-06-02,6790000
1965-06-03,5720000
1965-06-04,4530000
1965-06-07,4680000
1965-06-08,4660000
1965-06-09,7070000
1965-06-10,7470000
1965-06-11,5350000
1965-06-14,5920000
1965-06-15,8450000
1965-06-16,6290000
1965-06-17,5220000
1965-06-18,4330000
1965-06-21,3280000
1965-06-22,3330000
1965-06-23,3580000
1965-06-24,5840000
1965-06-25,5790000
1965-06-28,7650000
1965-06-29,10450000
1965-06-30,6930000
1965-07-01,4520000
1965-07-02,4260000
1965-07-06,3400000
1965-07-07,3020000
1965-07-08,4380000
1965-07-09,4800000
1965-07-12,3690000
1965-07-13,3260000
1965-07-14,4100000
1965-07-15,4420000
1965-07-16,3520000
1965-07-19,3220000
1965-07-20,4670000
1965-07-21,4350000
1965-07-22,3310000
1965-07-23,3600000
1965-07-26,3790000
1965-07-27,4190000
1965-07-28,4760000
1965-07-29,4690000
1965-07-30,5200000
1965-08-02,4220000
1965-08-03,4640000
1965-08-04,4830000
1965-08-05,4920000
1965-08-06,4200000
1965-08-09,4540000
1965-08-10,4690000
1965-08-11,5030000
1965-08-12,5160000
1965-08-13,5430000
1965-08-16,5270000
1965-08-17,4520000
1965-08-18,5850000
1965-08-19,5000000
1965-08-20,4170000
1965-08-23,4470000
1965-08-24,4740000
1965-08-25,6240000
1965-08-26,6010000
1965-08-27,5570000
1965-08-30,4400000
1965-08-31,5170000
1965-09-01,5890000
1965-09-02,6470000
1965-09-03,6010000
1965-09-07,5750000
1965-09-08,6240000
1965-09-09,7360000
1965-09-10,6650000
1965-09-13,7020000
1965-09-14,7830000
1965-09-15,6220000
1965-09-16,7410000
1965-09-17,6610000
1965-09-20,7040000
1965-09-21,7750000
1965-09-22,8290000
1965-09-23,9990000
1965-09-24,7810000
1965-09-27,6820000
1965-09-28,8750000
1965-09-29,10600000
1965-09-30,8670000
1965-10-01,7470000
1965-10-04,5590000
1965-10-05,6980000
1965-10-06,6010000
1965-10-07,6670000
1965-10-08,7670000
1965-10-11,9600000
1965-10-12,9470000
1965-10-13,9470000
1965-10-14,8580000
1965-10-15,7470000
1965-10-18,8180000
1965-10-19,8620000
1965-10-20,8200000
1965-10-21,9170000
1965-10-22,8960000
1965-10-25,7090000
1965-10-26,6750000
1965-10-27,7670000
1965-10-28,7230000
1965-10-29,7240000
1965-11-01,6340000
1965-11-03,7520000
1965-11-04,8380000
1965-11-05,7310000
1965-11-08,7000000
1965-11-09,6680000
1965-11-10,4860000
1965-11-11,5430000
1965-11-12,7780000
1965-11-15,8310000
1965-11-16,8380000
1965-11-17,9120000
1965-11-18,7040000
1965-11-19,6850000
1965-11-22,6370000
1965-11-23,7150000
1965-11-24,7870000
1965-11-26,6970000
1965-11-29,8760000
1965-11-30,8990000
1965-12-01,10140000
1965-12-02,9070000
1965-12-03,8160000
1965-12-06,11440000
1965-12-07,9340000
1965-12-08,10120000
1965-12-09,9150000
1965-12-10,8740000
1965-12-13,8660000
1965-12-14,9920000
1965-12-15,9560000
1965-12-16,9950000
1965-12-17,9490000
1965-12-20,7350000
1965-12-21,8230000
1965-12-22,9720000
1965-12-23,6870000
1965-12-27,5950000
1965-12-28,7280000
1965-12-29,7610000
1965-12-30,7060000
1965-12-31,7240000
1966-01-03,5950000
1966-01-04,7540000
1966-01-05,9650000
1966-01-06,7880000
1966-01-07,7600000
1966-01-10,7720000
1966-01-11,8910000
1966-01-12,8530000
1966-01-13,8860000
1966-01-14,9210000
1966-01-17,9430000
1966-01-18,9790000
1966-01-19,10230000
1966-01-20,8670000
1966-01-21,9180000
1966-01-24,8780000
1966-01-25,9300000
1966-01-26,9910000
1966-01-27,8970000
1966-01-28,9000000
1966-01-31,7800000
1966-02-01,9090000
1966-02-02,8130000
1966-02-03,8160000
1966-02-04,7560000
1966-02-07,8000000
1966-02-08,10560000
1966-02-09,9760000
1966-02-10,9790000
1966-02-11,8150000
1966-02-14,8360000
1966-02-15,8750000
1966-02-16,9180000
1966-02-17,9330000
1966-02-18,8470000
1966-02-21,8510000
1966-02-23,8080000
1966-02-24,7860000
1966-02-25,8140000
1966-02-28,9910000
1966-03-01,11030000
1966-03-02,10470000
1966-03-03,9900000
1966-03-04,9000000
1966-03-07,9370000
1966-03-08,10120000
1966-03-09,7980000
1966-03-10,10310000
1966-03-11,7000000
1966-03-14,7400000
1966-03-15,9440000
1966-03-16,7330000
1966-03-17,5460000
1966-03-18,6450000
1966-03-21,7230000
1966-03-22,8910000
1966-03-23,6720000
1966-03-24,7880000
1966-03-25,7750000
1966-03-28,8640000
1966-03-29,8300000
1966-03-30,7980000
1966-03-31,6690000
1966-04-01,9050000
1966-04-04,9360000
1966-04-05,10560000
1966-04-06,9040000
1966-04-07,9650000
1966-04-11,9310000
1966-04-12,10500000
1966-04-13,10440000
1966-04-14,12980000
1966-04-15,10270000
1966-04-18,9150000
1966-04-19,8820000
1966-04-20,10530000
1966-04-21,9560000
1966-04-22,8650000
1966-04-25,7270000
1966-04-26,7540000
1966-04-27,7950000
1966-04-28,8310000
1966-04-29,7220000
1966-05-02,7070000
1966-05-03,8020000
1966-05-04,9740000
1966-05-05,10100000
1966-05-06,13110000
1966-05-09,9290000
1966-05-10,9050000
1966-05-11,7470000
1966-05-12,8210000
1966-05-13,8970000
1966-05-16,9260000
1966-05-17,9870000
1966-05-18,9310000
1966-05-19,8640000
1966-05-20,6430000
1966-05-23,7080000
1966-05-24,7210000
1966-05-25,5820000
1966-05-26,6080000
1966-05-27,4790000
1966-05-31,5770000
1966-06-01,5290000
1966-06-02,5080000
1966-06-03,4430000
1966-06-06,4260000
1966-06-07,5040000
1966-06-08,4580000
1966-06-09,5810000
1966-06-10,8240000
1966-06-13,7600000
1966-06-14,7600000
1966-06-15,8520000
1966-06-16,6870000
1966-06-17,6580000
1966-06-20,5940000
1966-06-21,6860000
1966-06-22,7800000
1966-06-23,7930000
1966-06-24,7140000
1966-06-27,5330000
1966-06-28,6280000
1966-06-29,6020000
1966-06-30,7250000
1966-07-01,5200000
1966-07-05,4610000
1966-07-06,6860000
1966-07-07,7200000
1966-07-08,6100000
1966-07-11,6200000
1966-07-12,5180000
1966-07-13,5580000
1966-07-14,5950000
1966-07-15,6090000
1966-07-18,5110000
1966-07-19,5960000
1966-07-20,5470000
1966-07-21,6200000
1966-07-22,6540000
1966-07-25,7050000
1966-07-26,7610000
1966-07-27,6070000
1966-07-28,5680000
1966-07-29,5150000
1966-08-01,5880000
1966-08-02,5710000
1966-08-03,6220000
1966-08-04,6880000
1966-08-05,5500000
1966-08-08,4900000
1966-08-09,6270000
1966-08-10,5290000
1966-08-11,5700000
1966-08-12,6230000
1966-08-15,5680000
1966-08-16,6130000
1966-08-17,6630000
1966-08-18,7000000
1966-08-19,7070000
1966-08-22,8690000
1966-08-23,9830000
1966-08-24,7050000
1966-08-25,6760000
1966-08-26,8190000
1966-08-29,10900000
1966-08-30,11230000
1966-08-31,8690000
1966-09-01,6250000
1966-09-02,6080000
1966-09-06,4350000
1966-09-07,5530000
1966-09-08,6660000
1966-09-09,5280000
1966-09-12,6780000
1966-09-13,6870000
1966-09-14,6250000
1966-09-15,6140000
1966-09-16,5150000
1966-09-19,4920000
1966-09-20,4560000
1966-09-21,5360000
1966-09-22,5760000
1966-09-23,4560000
1966-09-26,4960000
1966-09-27,6300000
1966-09-28,5990000
1966-09-29,6110000
1966-09-30,6170000
1966-10-03,6490000
1966-10-04,8910000
1966-10-05,5880000
1966-10-06,8110000
1966-10-07,8140000
1966-10-10,9630000
1966-10-11,8430000
1966-10-12,6910000
1966-10-13,8680000
1966-10-14,5610000
1966-10-17,5570000
1966-10-18,7180000
1966-10-19,6460000
1966-10-20,6840000
1966-10-21,5690000
1966-10-24,5780000
1966-10-25,6190000
1966-10-26,6760000
1966-10-27,6670000
1966-10-28,6420000
1966-10-31,5860000
1966-11-01,6480000
1966-11-02,6740000
1966-11-03,5860000
1966-11-04,6530000
1966-11-07,6120000
1966-11-09,8390000
1966-11-10,8870000
1966-11-11,6690000
1966-11-14,6540000
1966-11-15,7190000
1966-11-16,10350000
1966-11-17,8900000
1966-11-18,6900000
1966-11-21,7450000
1966-11-22,6430000
1966-11-23,7350000
1966-11-25,6810000
1966-11-28,7630000
1966-11-29,7320000
1966-11-30,7230000
1966-12-01,8480000
1966-12-02,6230000
1966-12-05,6470000
1966-12-06,7670000
1966-12-07,8980000
1966-12-08,8370000
1966-12-09,7650000
1966-12-12,9530000
1966-12-13,9650000
1966-12-14,7470000
1966-12-15,7150000
1966-12-16,6980000
1966-12-19,7340000
1966-12-20,6830000
1966-12-21,7690000
1966-12-22,8560000
1966-12-23,7350000
1966-12-27,6280000
1966-12-28,7160000
1966-12-29,7900000
1966-12-30,11330000
1967-01-03,6100000
1967-01-04,6150000
1967-01-05,7320000
1967-01-06,7830000
1967-01-09,9180000
1967-01-10,8120000
1967-01-11,13230000
1967-01-12,12830000
1967-01-13,10000000
1967-01-16,10280000
1967-01-17,11590000
1967-01-18,11390000
1967-01-19,10230000
1967-01-20,9530000
1967-01-23,10830000
1967-01-24,10430000
1967-01-25,10260000
1967-01-26,10630000
1967-01-27,9690000
1967-01-30,10250000
1967-01-31,11540000
1967-02-01,9580000
1967-02-02,10720000
1967-02-03,12010000
1967-02-06,10680000
1967-02-07,6400000
1967-02-08,11220000
1967-02-09,10970000
1967-02-10,8850000
1967-02-13,7570000
1967-02-14,9760000
1967-02-15,10480000
1967-02-16,8490000
1967-02-17,8530000
1967-02-20,8640000
1967-02-21,9030000
1967-02-23,10010000
1967-02-24,9830000
1967-02-27,10210000
1967-02-28,9970000
1967-03-01,11510000
1967-03-02,11900000
1967-03-03,11100000
1967-03-06,10400000
1967-03-07,9810000
1967-03-08,11070000
1967-03-09,10480000
1967-03-10,14900000
1967-03-13,9910000
1967-03-14,10260000
1967-03-15,10830000
1967-03-16,12170000
1967-03-17,10020000
1967-03-20,9040000
1967-03-21,9820000
1967-03-22,8820000
1967-03-23,9500000
1967-03-27,9260000
1967-03-28,8940000
1967-03-29,8430000
1967-03-30,8340000
1967-03-31,8130000
1967-04-03,8530000
1967-04-04,8750000
1967-04-05,8810000
1967-04-06,9470000
1967-04-07,9090000
1967-04-10,8110000
1967-04-11,7710000
1967-04-12,7750000
1967-04-13,7610000
1967-04-14,8810000
1967-04-17,9070000
1967-04-18,10500000
1967-04-19,10860000
1967-04-20,9690000
1967-04-21,10210000
1967-04-24,10250000
1967-04-25,10420000
1967-04-26,10560000
1967-04-27,10250000
1967-04-28,11200000
1967-05-01,9410000
1967-05-02,10260000
1967-05-03,11550000
1967-05-04,12850000
1967-05-05,10630000
1967-05-08,10330000
1967-05-09,10830000
1967-05-10,10410000
1967-05-11,10320000
1967-05-12,10470000
1967-05-15,8320000
1967-05-16,10700000
1967-05-17,9560000
1967-05-18,10290000
1967-05-19,10560000
1967-05-22,9600000
1967-05-23,9810000
1967-05-24,10290000
1967-05-25,8960000
1967-05-26,7810000
1967-05-29,6590000
1967-05-31,8870000
1967-06-01,9040000
1967-06-02,8070000
1967-06-05,11110000
1967-06-06,9230000
1967-06-07,10170000
1967-06-08,8300000
1967-06-09,9650000
1967-06-12,10230000
1967-06-13,11570000
1967-06-14,10960000
1967-06-15,11240000
1967-06-16,10740000
1967-06-19,8570000
1967-06-20,10350000
1967-06-21,9760000
1967-06-22,9550000
1967-06-23,9130000
1967-06-26,9040000
1967-06-27,8780000
1967-06-28,9310000
1967-06-29,9940000
1967-06-30,7850000
1967-07-03,6040000
1967-07-05,9170000
1967-07-06,10170000
1967-07-07,11540000
1967-07-10,12130000
1967-07-11,12400000
1967-07-12,11240000
1967-07-13,10730000
1967-07-14,10880000
1967-07-17,10390000
1967-07-18,12060000
1967-07-19,12850000
1967-07-20,11160000
1967-07-21,11710000
1967-07-24,9580000
1967-07-25,9890000
1967-07-26,11160000
1967-07-27,12400000
1967-07-28,10900000
1967-07-31,10330000
1967-08-01,12290000
1967-08-02,13510000
1967-08-03,13440000
1967-08-04,11130000
1967-08-07,10160000
1967-08-08,8970000
1967-08-09,10100000
1967-08-10,9040000
1967-08-11,8250000
1967-08-14,7990000
1967-08-15,8710000
1967-08-16,8220000
1967-08-17,8790000
1967-08-18,8250000
1967-08-21,8600000
1967-08-22,7940000
1967-08-23,8760000
1967-08-24,7740000
1967-08-25,7250000
1967-08-28,6270000
1967-08-29,6350000
1967-08-30,7200000
1967-08-31,8840000
1967-09-01,7460000
1967-09-05,8320000
1967-09-06,9550000
1967-09-07,8910000
1967-09-08,9300000
1967-09-11,9170000
1967-09-12,9930000
1967-09-13,12400000
1967-09-14,12220000
1967-09-15,10270000
1967-09-18,11620000
1967-09-19,11540000
1967-09-20,10980000
1967-09-21,11290000
1967-09-22,11160000
1967-09-25,10910000
1967-09-26,10940000
1967-09-27,8810000
1967-09-28,10470000
1967-09-29,9710000
1967-10-02,9240000
1967-10-03,10320000
1967-10-04,11520000
1967-10-05,8490000
1967-10-06,9830000
1967-10-09,11180000
1967-10-10,12000000
1967-10-11,11230000
1967-10-12,7770000
1967-10-13,9040000
1967-10-16,9080000
1967-10-17,10290000
1967-10-18,10500000
1967-10-19,11620000
1967-10-20,9510000
1967-10-23,9680000
1967-10-24,11110000
1967-10-25,10300000
1967-10-26,9920000
1967-10-27,9880000
1967-10-30,10250000
1967-10-31,12020000
1967-11-01,10930000
1967-11-02,10760000
1967-11-03,8800000
1967-11-06,10320000
1967-11-08,12630000
1967-11-09,8890000
1967-11-10,9960000
1967-11-13,10130000
1967-11-14,10350000
1967-11-15,10000000
1967-11-16,10570000
1967-11-17,10050000
1967-11-20,12750000
1967-11-21,12300000
1967-11-22,12180000
1967-11-24,9470000
1967-11-27,10040000
1967-11-28,11040000
1967-11-29,11400000
1967-11-30,8860000
1967-12-01,9740000
1967-12-04,11740000
1967-12-05,12940000
1967-12-06,11940000
1967-12-07,12490000
1967-12-08,10710000
1967-12-11,10500000
1967-12-12,10860000
1967-12-13,12480000
1967-12-14,12310000
1967-12-15,11530000
1967-12-18,10320000
1967-12-19,10610000
1967-12-20,11390000
1967-12-21,11010000
1967-12-22,9570000
1967-12-26,9150000
1967-12-27,12690000
1967-12-28,12530000
1967-12-29,14950000
1968-01-02,11080000
1968-01-03,12650000
1968-01-04,13440000
1968-01-05,11880000
1968-01-08,14260000
1968-01-09,13720000
1968-01-10,11670000
1968-01-11,13220000
1968-01-12,13080000
1968-01-15,12640000
1968-01-16,12340000
1968-01-17,12910000
1968-01-18,13840000
1968-01-19,11950000
1968-01-22,10630000
1968-01-23,11030000
1968-01-24,10570000
1968-01-25,12410000
1968-01-26,9980000
1968-01-29,9950000
1968-01-30,10110000
1968-01-31,9410000
1968-02-01,10590000
1968-02-02,10120000
1968-02-05,8980000
1968-02-06,8560000
1968-02-07,8380000
1968-02-08,9660000
1968-02-09,11850000
1968-02-13,10830000
1968-02-14,11390000
1968-02-15,9770000
1968-02-16,9070000
1968-02-19,7270000
1968-02-20,8800000
1968-02-21,9170000
1968-02-23,8810000
1968-02-26,7810000
1968-02-27,7600000
1968-02-28,8020000
1968-02-29,7700000
1968-03-01,8610000
1968-03-04,10590000
1968-03-05,11440000
1968-03-06,9900000
1968-03-07,8630000
1968-03-08,7410000
1968-03-11,9520000
1968-03-12,9250000
1968-03-13,8990000
1968-03-14,11640000
1968-03-15,11210000
1968-03-18,10800000
1968-03-19,7410000
1968-03-20,7390000
1968-03-21,8580000
1968-03-22,9900000
1968-03-25,6700000
1968-03-26,8670000
1968-03-27,8970000
1968-03-28,8000000
1968-03-29,9000000
1968-04-01,17730000
1968-04-02,14520000
1968-04-03,19290000
1968-04-04,14340000
1968-04-05,12570000
1968-04-08,13010000
1968-04-10,20410000
1968-04-11,14230000
1968-04-15,14220000
1968-04-16,15680000
1968-04-17,14090000
1968-04-18,15890000
1968-04-19,14560000
1968-04-22,11720000
1968-04-23,14010000
1968-04-24,14810000
1968-04-25,14430000
1968-04-26,13500000
1968-04-29,12030000
1968-04-30,14380000
1968-05-01,14440000
1968-05-02,14260000
1968-05-03,17990000
1968-05-06,12160000
1968-05-07,13920000
1968-05-08,13120000
1968-05-09,12890000
1968-05-10,11700000
1968-05-13,11860000
1968-05-14,13160000
1968-05-15,13180000
1968-05-16,13030000
1968-05-17,11830000
1968-05-20,11180000
1968-05-21,13160000
1968-05-22,14200000
1968-05-23,12840000
1968-05-24,13300000
1968-05-27,12720000
1968-05-28,13850000
1968-05-29,14100000
1968-05-31,13090000
1968-06-03,14970000
1968-06-04,18030000
1968-06-05,15590000
1968-06-06,16130000
1968-06-07,17320000
1968-06-10,14640000
1968-06-11,15700000
1968-06-13,21350000
1968-06-14,14690000
1968-06-17,12570000
1968-06-18,13630000
1968-06-20,16290000
1968-06-21,13450000
1968-06-24,12320000
1968-06-25,13200000
1968-06-27,15370000
1968-06-28,12040000
1968-07-01,11280000
1968-07-02,13350000
1968-07-03,14390000
1968-07-08,16860000
1968-07-09,16540000
1968-07-11,20290000
1968-07-12,14810000
1968-07-15,13390000
1968-07-16,13380000
1968-07-18,17420000
1968-07-19,14620000
1968-07-22,13530000
1968-07-23,13570000
1968-07-25,16140000
1968-07-26,11690000
1968-07-29,10940000
1968-07-30,10250000
1968-08-01,14380000
1968-08-02,9860000
1968-08-05,8850000
1968-08-06,9620000
1968-08-08,12920000
1968-08-09,8390000
1968-08-12,10420000
1968-08-13,12730000
1968-08-15,12710000
1968-08-16,9940000
1968-08-19,9900000
1968-08-20,10640000
1968-08-22,15140000
1968-08-23,9890000
1968-08-26,9740000
1968-08-27,9710000
1968-08-29,10940000
1968-08-30,8190000
1968-09-03,8620000
1968-09-04,10040000
1968-09-05,12980000
1968-09-06,13180000
1968-09-09,11890000
1968-09-10,11430000
1968-09-12,14630000
1968-09-13,13070000
1968-09-16,13260000
1968-09-17,13920000
1968-09-19,17910000
1968-09-20,14190000
1968-09-23,11550000
1968-09-24,15210000
1968-09-26,18950000
1968-09-27,13860000
1968-09-30,13610000
1968-10-01,15560000
1968-10-03,21110000
1968-10-04,15350000
1968-10-07,12420000
1968-10-08,14000000
1968-10-10,17000000
1968-10-11,12650000
1968-10-14,11980000
1968-10-15,13410000
1968-10-17,21060000
1968-10-18,15130000
1968-10-21,14380000
1968-10-22,13970000
1968-10-24,18300000
1968-10-25,14150000
1968-10-28,11740000
1968-10-29,12340000
1968-10-31,17650000
1968-11-01,14480000
1968-11-04,10930000
1968-11-06,12640000
1968-11-07,11660000
1968-11-08,14250000
1968-11-12,17250000
1968-11-13,15660000
1968-11-14,14900000
1968-11-15,15040000
1968-11-18,14390000
1968-11-19,15120000
1968-11-21,18320000
1968-11-22,15420000
1968-11-25,14490000
1968-11-26,16360000
1968-11-27,16550000
1968-11-29,14390000
1968-12-02,15390000
1968-12-03,15460000
1968-12-05,19330000
1968-12-06,15320000
1968-12-09,15800000
1968-12-10,14500000
1968-12-12,18160000
1968-12-13,16740000
1968-12-16,15950000
1968-12-17,14700000
1968-12-19,19630000
1968-12-20,15910000
1968-12-23,12970000
1968-12-24,11540000
1968-12-26,9670000
1968-12-27,11200000
1968-12-30,12080000
1968-12-31,13130000
1969-01-02,9800000
1969-01-03,12750000
1969-01-06,12720000
1969-01-07,15740000
1969-01-08,13840000
1969-01-09,12100000
1969-01-10,12680000
1969-01-13,11160000
1969-01-14,10700000
1969-01-15,11810000
1969-01-16,13120000
1969-01-17,11590000
1969-01-20,10950000
1969-01-21,10910000
1969-01-22,11480000
1969-01-23,13140000
1969-01-24,12520000
1969-01-27,11020000
1969-01-28,12070000
1969-01-29,11470000
1969-01-30,13010000
1969-01-31,12020000
1969-02-03,12510000
1969-02-04,12550000
1969-02-05,13750000
1969-02-06,12570000
1969-02-07,12780000
1969-02-11,12320000
1969-02-12,11530000
1969-02-13,12010000
1969-02-14,11460000
1969-02-17,11670000
1969-02-18,12490000
1969-02-19,10390000
1969-02-20,10990000
1969-02-24,12730000
1969-02-25,9540000
1969-02-26,9540000
1969-02-27,9670000
1969-02-28,8990000
1969-03-03,8260000
1969-03-04,9320000
1969-03-05,11370000
1969-03-06,9670000
1969-03-07,10830000
1969-03-10,8920000
1969-03-11,9870000
1969-03-12,8720000
1969-03-13,10030000
1969-03-14,8640000
1969-03-17,9150000
1969-03-18,11210000
1969-03-19,9740000
1969-03-20,10260000
1969-03-21,9830000
1969-03-24,8110000
1969-03-25,9820000
1969-03-26,11030000
1969-03-27,11900000
1969-03-28,12430000
1969-04-01,12360000
1969-04-02,10110000
1969-04-03,10300000
1969-04-07,9430000
1969-04-08,9360000
1969-04-09,12530000
1969-04-10,12200000
1969-04-11,10650000
1969-04-14,8990000
1969-04-15,9610000
1969-04-16,9680000
1969-04-17,9360000
1969-04-18,10850000
1969-04-21,10010000
1969-04-22,10250000
1969-04-23,12220000
1969-04-24,11340000
1969-04-25,12480000
1969-04-28,11120000
1969-04-29,14730000
1969-04-30,19350000
1969-05-01,14380000
1969-05-02,13070000
1969-05-05,13300000
1969-05-06,14700000
1969-05-07,14030000
1969-05-08,13050000
1969-05-09,12530000
1969-05-12,10550000
1969-05-13,12910000
1969-05-14,14360000
1969-05-15,11930000
1969-05-16,12280000
1969-05-19,9790000
1969-05-20,10280000
1969-05-21,12100000
1969-05-22,13710000
1969-05-23,10900000
1969-05-26,9030000
1969-05-27,10580000
1969-05-28,11330000
1969-05-29,11770000
1969-06-02,9180000
1969-06-03,11190000
1969-06-04,10840000
1969-06-05,12350000
1969-06-06,12520000
1969-06-09,10650000
1969-06-10,10660000
1969-06-11,13640000
1969-06-12,11790000
1969-06-13,13070000
1969-06-16,10400000
1969-06-17,12210000
1969-06-18,11290000
1969-06-19,11160000
1969-06-20,11360000
1969-06-23,12900000
1969-06-24,11460000
1969-06-25,10490000
1969-06-26,10310000
1969-06-27,9020000
1969-06-30,8640000
1969-07-01,9890000
1969-07-02,11350000
1969-07-03,10110000
